,Date,User,Tweet,Likes,Comments,Retweets,Views
260,2022-01-03 20:30:08+00:00,TheKnowledgeHou,"New Year More Workshops! Join us for the first workshop of the year where we discuss the journey after high school.

Get your tickets today! https://t.co/4m2rEe96yK

#ExpandOpportunity #Workshop #2022Goals #NewYear https://t.co/cUrdFF90Nd",0,0,0,
261,2021-12-31 16:00:12+00:00,TheKnowledgeHou,"Goodbye 2021, Hello 2022!

#ExpandOpportunity #NewYears #NewYearsEve https://t.co/9X9WypiZNx",0,0,0,
262,2021-12-30 18:01:56+00:00,TheKnowledgeHou,"To our wonderful staff, thank you for working tirelessly to #ExpandOpportunity for our Fellows. We look forward to continuing to bring more access to the tech sector through their expertise &amp; ready to make our impact in our expansion sites in 2022.
#TistheSeason #HappyHolidays https://t.co/8ETRVazpCx",0,0,0,
263,2021-12-29 18:02:08+00:00,TheKnowledgeHou,"We cannot thank our new Regional Advisory Council enough for laying the foundation in our expansion sites. We are gearing up for cohorts beginning in Summer 2022!

#ExpandOpportunity #Newark #LosAngeles #Atlanta #TistheSeason https://t.co/hG5TGMVIs1",1,0,0,
264,2021-12-28 18:02:05+00:00,TheKnowledgeHou,"Our Board Members are crucial to the sustainability and growth of our organization. The Knowledge House wishes you the happiest of holidays and are grateful for the dedication to our work and mission.

#ExpandOpportunity #Newark #LosAngeles #Atlanta #TistheSeason https://t.co/SctVivjvPE",0,0,0,
265,2021-12-27 18:01:54+00:00,TheKnowledgeHou,"Happy Holidays to our Co-host! Thank you for helping us be so successful through this year's campaign. We hope to continue working with you in 2022! 

#ExpandOpportunity #Newark #LosAngeles #Atlanta #TistheSeason https://t.co/iFe95aL4Kl",0,0,0,
266,2021-12-26 18:01:01+00:00,TheKnowledgeHou,"The Knowledge House extends warm greetings and a joyous #Kwanzaa to all who celebrate. May this occasion be full of cheer and reflection.

#ExpandOpportunity #TistheSeason #kwanzaa #NguzoSaba #umoja #kujichagulia #ujima #ujamaa #nia #kuumba #imani https://t.co/rdHy0IST3p",1,0,0,
267,2021-12-24 18:01:58+00:00,TheKnowledgeHou,"The #TKHFamily wishes all of you a very #MerryChristmas.

#Christmas #ExpandOpportunity #HappyHolidays https://t.co/BYPGqaogR2",0,0,0,
268,2021-12-20 19:30:12+00:00,TheKnowledgeHou,"This month's Teaching &amp; Learning Spotlight is Steven Cocke! When asked: ""So far it has been extremely rewarding - both from a professional standpoint as an educator being able to help young data science professionals grow.""
Thank you!
#ExpandOpportunity #SeasonOfGiving #TKHFC2021 https://t.co/IKq5ZXmVP4",0,0,0,
269,2021-12-17 18:30:17+00:00,TheKnowledgeHou,"Cheers 🥂 to everyone able to give and those who helped to share our mission in support of our Fellows. 

Help us end the year and the #seasonofgiving by reaching our goal. Make a contribution today: https://t.co/gHpdjX3DjC

#ExpandOpportunity #TKHFC2021 #tech #techjobs #uxui https://t.co/FTxwudmqJX",1,0,1,
270,2021-12-16 18:30:17+00:00,TheKnowledgeHou,"Thank you Michelle for taking the time to divulging your career and technology tips &amp; tricks as our Fellows build knowledge toward rewarding careers

If interested in helping us grow: https://t.co/gHpdjX3DjC

#ExpandOpportunity #GivingWeek #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/2aXDXZi0Qz",0,0,0,
271,2021-12-15 18:30:18+00:00,TheKnowledgeHou,"The tech sector is eager to recruit young people from communities like Clariza's, but they can't get there without the proper training and resources.

Read about Clariza's story: https://t.co/ApPeHGB2WT
And Donate today: https://t.co/gHpdjX3DjC

#ExpandOpportunity #TistheSeason https://t.co/t2tOYvdfUQ",0,0,0,
272,2021-12-14 20:45:03+00:00,TheKnowledgeHou,"Thrilled to share that TKH was named as one of @Citi Foundation’s Community #ProgressMakers! It’s a privilege to work in connecting low-income communities &amp; of color to greater social &amp; economic opportunity in the U.S. 
Learn more: https://t.co/PmokjmIJGW
#ExpandOpportunity https://t.co/xr3CileC1U",2,1,0,
273,2021-12-09 22:30:05+00:00,TheKnowledgeHou,"TKH holds monthly Mock interviews to give our Fellows a taste of what they need to get a job and offer helpful tips and tricks to use throughout the interview and job seeking process.

Donate: https://t.co/gQL8yMCA8G

#ExpandOpportunity #GivingWeek #TKHFC2021 https://t.co/FqGL4VsvUe",1,0,0,
274,2021-12-07 21:15:04+00:00,TheKnowledgeHou,"Shout out to Jenny Pena!She's extremely invested, a great communicator, &amp; makes sure the class understands the material.
""This is about showing myself and those who grew up without a clear canvas about their future that they can make it.”
#ExpandOpportunity #GivingWeek #TKHFC2021 https://t.co/ftZTFioaH5",0,0,0,
275,2021-12-03 17:30:25+00:00,TheKnowledgeHou,"Our monthly workshop is here! Join us this Monday, as we have a candid conversation on finances and how you can support you, your child's or someone else's future. 

Get your seat! https://t.co/4m2rEe96yK

#ExpandOpportunity #GivingWeek #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/DVGthFZVX5",1,0,0,
276,2021-12-02 17:30:21+00:00,TheKnowledgeHou,"The Knowledge House is grateful to be a recipient of the #KKRGrants program, which is part of @KKR_Co’s COVID-19 relief effort focused on supporting #nonprofit organizations.

Donate: https://t.co/gQL8yMCA8G

#ExpandOpportunity #GivingTuesday #TKHFC2021 #Newark #GivingWeek https://t.co/k7Y3sHJKKi",4,0,1,
277,2021-12-01 19:45:05+00:00,TheKnowledgeHou,"Your time makes such a difference! Volunteers gives our fellows insight into the workplace and how to handle the transition into a new career path.

#Volunteer: https://t.co/0tawZ9iebN

#ExpandOpportunity #GivingWeek #GivingTuesday #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/ULIPYhRjMZ",0,0,0,
278,2021-11-30 23:00:13+00:00,TheKnowledgeHou,"The Tech Advisory Board hold a special place in our ♥️ for volunteering their 🕐 &amp; by making sure TKH curriculum is always current w/the latest #TechTrends &amp; talent needs. 
Thank you so much!
Donate: https://t.co/gQL8yMCA8G
#GivingTuesday #ExpandOpportunity #TKHFC2021 #GivingWeek https://t.co/bduZf2mHuM",1,0,1,
279,2021-11-30 21:01:19+00:00,TheKnowledgeHou,"We also want to give thanks the inaugural members of our Regional Advisory Council who'll be supporting us as we expand to #Newark, #Atlanta, and #LosAngeles. 
To help out: https://t.co/gQL8yMCA8G
#ExpandOpportunity #GivingTuesday #GivingWeek #TKHFC2021 #computersecurityday https://t.co/15QO9E9fzw",1,0,0,
280,2021-11-30 18:02:09+00:00,TheKnowledgeHou,"We want to give a special thanks to our Board of Directors who've worked tirelessly to propel The Knowledge House forward. 

To help out our mission: https://t.co/gQL8yMCA8G

#ExpandOpportunity #GivingTuesday #GivingWeek #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/4pAD9V8GDf",1,0,0,
281,2021-11-30 15:00:55+00:00,TheKnowledgeHou,"#GivingWeek is here! With your support, we've reached 90% of our 2021 Fellowship Campaign goal. 
Help us raise the remaining $150,000 to fully fund 200 fellows in the coming year. 
Start now! https://t.co/gQL8yMUb0e
#SeasonOfGiving #GivingTuesday #ExpandOpportunity  #TKHFC2021 https://t.co/Ors1ya1qcw",0,0,0,
282,2021-11-29 18:01:52+00:00,TheKnowledgeHou,"Congrats to our #StaffoftheMonth: Khalid Bennett!
He is our Fiscal &amp; Operations Manager and has been with The Knowledge House since its inception! He is dedicated and is always willing to accommodate and expand what he does. 
Thank you!
#ExpandOpportunity #GivingWeek #TKHFC2021 https://t.co/Csdsg8PALq",1,0,0,
283,2021-11-25 18:00:22+00:00,TheKnowledgeHou,"The Knowledge House wishes you and your #family a wonderful holiday! 
Consider contributing today, in this #SeasonofGiving, to help support aspiring technologists into rewarding careers.
https://t.co/gQL8yMCA8G

#ExpandOpportunity #GivingWeek #TKHFC2021 #thanksgiving https://t.co/am2gF8OwTe",0,0,0,
284,2021-11-24 20:45:05+00:00,TheKnowledgeHou,"Paul is constantly helping out others &amp; talking through topics in support of his peers. When asked: ""My aspirations in the tech sector align with my goals as I pursue a career in cyber security.""

Congrats!

#ExpandOpportunity #GivingWeek #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/U4vBtEEr5m",0,0,0,
285,2021-11-23 19:30:18+00:00,TheKnowledgeHou,"Passion is what we hope all our students have when it comes to learning about tech!
Thank you, Maribel, for being such an outstanding volunteer &amp;#TKHChampion. If anyone is interested in helping out: https://t.co/gQL8yMCA8G
#ExpandOpportunity #GivingWeek #TKHFC2021 https://t.co/17uqA2MJal",1,0,0,
286,2021-11-22 19:01:31+00:00,TheKnowledgeHou,"This month's Teaching &amp; Learning Spotlight goes to Wren Purcell!
When asked: "" I enjoy working with the students as well as my coworkers, all of whom I find to be talented and interesting people.""
Thank you again!
#ExpandOpportunity #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/85hW5A8xWC",1,0,0,
287,2021-11-19 18:30:10+00:00,TheKnowledgeHou,"Here’s a highlight of our 2021 Fellowship Campaign events for those who missed out.
Full Vids: https://t.co/1RFR9QyBNh
Share our post to help raise the remaining $150,000 by the end of #GivingWeek.
#ExpandOpportunity #BlackWomenInnovators #16MonthsLater #BuildingAMovement https://t.co/RGjq7vVwyv",0,0,0,
288,2021-11-18 19:10:05+00:00,TheKnowledgeHou,"""It's the only Black woman-led tech training nonprofit in New York!"" Learn how TKH is closing the ‘education to employment’ gap for low-income learners with @Becauseofthem 
Donate: https://t.co/gQL8yMCA8G
#TKHFC2021 #ExpandOpportunity #Newark #LosAngeles #Atlanta https://t.co/MwIaJU5AJS",1,0,0,
289,2021-11-17 20:30:14+00:00,TheKnowledgeHou,"We always love to hear from our volunteers, especially when they give such glowing reviews on our students.

Donate: https://t.co/gQL8yMCA8G

#ExpandOpportunity #GivingWeek #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/HpHthMrvfD",0,0,0,
290,2021-11-16 02:49:03+00:00,TheKnowledgeHou,"1/3
Here are more of our amazing 2021 Fellowship Campaign funding partners.
Thank you to Carnegie Corporation and the Hispanic Federation Trust for helping us close the #digitaldivide
Donate now: https://t.co/gQL8yMCA8G
#TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/gl9lwtaRHp",1,0,0,
291,2021-11-15 21:20:40+00:00,TheKnowledgeHou,"3/3
Thank you to Clayton Dubilier &amp; Rice Foundation, and The Chicago Community Trust. Looking forward to their continued support through sponsorship, volunteerism, and hiring.
Donate:https://t.co/gQL8yMCA8G
#digitaldivide #ExpandOpportunity #TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/zRIeEgyGaZ",1,0,1,
292,2021-11-15 21:18:25+00:00,TheKnowledgeHou,"2/3
We appreciate you fueling our mission to support aspiring technologists.
Thanks Accenture, JPMorgan Chase Fund (@jpmorgan), and PSEG for helping us close the #digitaldivide &amp; #ExpandOpportunity nationally.
Donate:https://t.co/gQL8yMCA8G
#TKHFC2021 #Newark #LosAngeles #Atlanta https://t.co/IL5rZJf4FH",0,0,0,
293,2021-11-12 19:30:03+00:00,TheKnowledgeHou,"@BronxnetTV is covering our 7th Anniversary celebration &amp; 2021 Fellowship Campaign kickoff! Like, share, comment, follow and check them out too.
#DontWaitDonate: https://t.co/gQL8yMCA8G
#ExpandOpportunity #TKHAnniversary2021 #TKHFC2021 #Newark #LosAngeles #Atlanta #GivingWeek https://t.co/ywFz01FOWu",1,0,1,
294,2021-11-11 19:30:04+00:00,TheKnowledgeHou,"The #TKHFC2021 event series reached its peak last Thursday as we highlighted Black Women Pathblazing in Innovation. Thank you to all who came. Here's a highlight of the event.

Full video: https://t.co/F5MhkEJmWb

#ExpandOpportunity #BlackWomenInnovators #GivingWeek https://t.co/CG6fCEw705",1,0,0,
295,2021-11-10 20:30:16+00:00,TheKnowledgeHou,"Interviews can be nerve-racking. That's why we pride ourselves in teaching our Fellows what they need to get a job and offer help throughout the job seeking process.
To help support: https://t.co/gQL8yMCA8G
#GivingWeek #ExpandOpportunity #TKHFC2021 https://t.co/ZsuLobZDOJ",2,0,0,
296,2021-11-09 18:30:01+00:00,TheKnowledgeHou,"""How Are Companies Protecting Black Lives 16 Months Later?"" went incredibly well! Thank you so much to all who came and made it such a fruitful event. Here are some highlights.
Full video: https://t.co/lrlLnCbzXe
#ExpandOpportunity #16MonthsLater #TKHFC2021 #BlackWomenInnovators https://t.co/YBsEGwTy36",1,0,1,
297,2021-11-08 22:47:45+00:00,TheKnowledgeHou,Donate: https://t.co/gQL8yMCA8G,2,0,0,
298,2021-11-08 22:47:04+00:00,TheKnowledgeHou,"Thank you for getting us to 88% of our goal! A special thanks to all of our cohosts for making this campaign so successful.
Become a TKH Champion. #DontWaitDonate!
Start now!  #SeasonOfGiving #GivingWeek
#ExpandOpportunity
@ChikeJusFlo @tomgriffey @ZachBeech https://t.co/XSCsReq3v2",2,1,2,
299,2021-11-05 17:30:04+00:00,TheKnowledgeHou,"Building a Movement from the Bronx was a huge success! Many thanks to all who came to celebrate with us and support #TKHFC2021 as we kicked off our annual campaign. Here's a highlight of the event. 
Full video: https://t.co/OddH1SVLVH
#ExpandOpportunity #BuildingAMovement https://t.co/RPyJf3l4o7",1,0,0,
300,2021-11-03 17:30:22+00:00,TheKnowledgeHou,"Congrats to our KKCF Fellow, Hailie Gomez! 
She's a recent KKCF fellow &amp; a new freshman at City College with aspirations for a STEM career field. 
She said: "" I struggled a bit but, by the end I wanted to learn more about how to fix certain areas of my code.""

#ExpandOpportunity https://t.co/RmcOj9E7Hm",1,0,0,
301,2021-11-02 17:30:26+00:00,TheKnowledgeHou,"Hope to see you soon as we celebrate the unique and powerful contributions Black women are making in the field of technology and innovation this Thursday! 
RSVP: https://t.co/292dZ1r8cL 
Promo code TKHFRIENDS for free tickets
#ExpandOpportunity #TKHFC2021 #BlackWomenInnovators https://t.co/IrkKW2ynhn",2,0,0,
302,2021-11-01 17:30:08+00:00,TheKnowledgeHou,"Check out our recent interview on BNC News (@BNCNews) with Shannon Lanier and continue to share our 2021 Fellowship Campaign with friends and family as we move closer towards our fundraising goal.

Full vid: https://t.co/6n91Mr1IMr

#ExpandOpportunity #TKHFC2021 https://t.co/FveUXKKOJL",1,0,0,
303,2021-10-29 17:30:21+00:00,TheKnowledgeHou,"#TKHFamily would love to congratulate our #StaffoftheMonth: Antoinette Gregg! She's our Development &amp; Communications Manager &amp; is an important asset to our #team. She's always bringing #goodvibes to the office.
Thanks again Antoinette (@Loqualia87)!
#ExpandOpportunity #TKHFC2021 https://t.co/avCyojwDSD",1,0,0,
304,2021-10-28 21:32:14+00:00,TheKnowledgeHou,It's starting! Join Now: https://t.co/CsB9bWa6tl,1,0,0,
305,2021-10-28 17:30:21+00:00,TheKnowledgeHou,"Interested in scholarships and internships? Join us Monday where we examine how you can get started and #ExpandOpportunity in our monthly KKCF Workshop!
To RSVP: https://t.co/4m2rEe96yK
To help support our fellows: https://t.co/gHpdjX3DjC
#TKHFC2021 
@GrantAnswers https://t.co/YL5ooHm7wo",1,0,0,
306,2021-10-27 21:15:25+00:00,TheKnowledgeHou,"Learn how TKH has changed the lives of many people in our recent article with AHA News. Through these partnerships “we feel holistically supported,” as our CEO, Jerelyn Rodriguez says. https://t.co/tgPNiu3R87
#ExpandOpportunity #TKHFC2021",1,0,0,
307,2021-10-27 19:17:48+00:00,TheKnowledgeHou,"2/2
Join us as we explore the state of hiring and funding for #BlackWomenInnovators. Featuring @heymsrachel, Former DEI Leader; &amp; Melanie Akwule, Founder &amp; CEO of MINWO Inc.
Promo code TKHFRIENDS for free tickets. Register: https://t.co/292dZ1r8cL
#ExpandOpportunity #TKHFC2021 https://t.co/3hZNuWTRRw",1,0,0,
308,2021-10-27 19:11:27+00:00,TheKnowledgeHou,"1/2
Our final event is almost here! ""Black Women Path-blazing in Innovation"" Featuring Asahi Pompey, President of Goldman Sachs Foundation; Gabrielle Wyatt, Founder at @LeadHighland
Promo TKHFRIENDS for free tickets. https://t.co/292dZ1r8cL
#ExpandOpportunity #TKHFC2021 https://t.co/QIU2kLNbiu",2,0,0,
309,2021-10-26 19:40:49+00:00,TheKnowledgeHou,"We're only two days away from our second virtual event How Companies Are Protecting Black Lives, #16MonthsLater!Use promo code TKHFRIENDS for free tickets!
To register: https://t.co/pAAeYLOqNn
#ExpandOpportunity #TKHFC2021 https://t.co/tSs0vrji4j",4,0,4,
310,2021-10-25 16:34:10+00:00,TheKnowledgeHou,"2/2
Our sponsors &amp; Bronx businesses:The Bronx Brewery, Great Performances @GPfood, Rosa’s At Park,Dj WaWa,The Bronx Beer Hall,Port Morris Distillery, American Balloon Time,&amp; Green Canvas Productions.Thanks for supporting! Our next event:https://t.co/pAAeYLOqNn
#ExpandOpportunity https://t.co/V787TwZG7Z",1,0,0,
311,2021-10-25 16:27:30+00:00,TheKnowledgeHou,"1/2
Thanks to all who came to celebrate #TKHFC2021! Our panelists:: Jerelyn Rodriguez, CEO of TKH, Michael Blake, President of Next Level Sports &amp; Entertainment, Rosa Garcia, Entrepreneur &amp; Restaurant Owner at Rosa’s At Park, &amp; Amaurys Grullon, Founder of The Bronx Native. https://t.co/Rd3qC47qoe",2,0,0,
312,2021-10-23 19:00:43+00:00,TheKnowledgeHou,"At TKH, we thrive to make a difference everyday. The #digitaldivide has only grown, Which is why we not only provide tech skills, but also the tech they need to move into high paying jobs in the industry. 
Support a fellow today: https://t.co/gHpdjX3DjC
#ExpandOpportunity https://t.co/Hoe5gkopMT",5,0,1,
313,2021-10-22 18:30:19+00:00,TheKnowledgeHou,"Excited to announce that we're a finalist in @SolveMIT &amp; @servicenow 2021 Digital Workforce Challenge. ""How can historically underserved communities prepare for, access, &amp; prosper in the digital workforce?""
Read more: https://t.co/RTKbPKdz7g
#ExpandOpportunity #TKHFC2021 https://t.co/AJNAyEbaOF",3,0,0,
314,2021-10-22 14:00:31+00:00,TheKnowledgeHou,"As Joe Carrano, our CTO, said: ""I think a lot of people didn't even think that was possible."" Listen on our #youtube channel as he shares how we got started.
To help: https://t.co/K4Nc4vSw9c
#ExpandOpportunity #TKHFC2021 #TKHAnniversary2021  #BuildingAMovement https://t.co/gUqSWF0Fcz",4,0,2,
315,2021-10-20 21:58:46+00:00,TheKnowledgeHou,"Tomorrow’s the day! Shout out to The Bronx Brewery, Great Performances (@GPfood), Rosa’s At Park, Dj WaWa, The Bronx Beer Hall, &amp; Port Morris Distillery for making this possible. Register! https://t.co/rIA9Eq1p9D
#ExpandOpportunity #TKHFC2021 #BuildingAMovement https://t.co/ZD2DQantTy",1,0,0,
316,2021-10-19 20:30:14+00:00,TheKnowledgeHou,"This month's Teaching &amp; Learning Spotlight goes to Ariana Bhigroog! She is our Cyber Security Cohort Teaching Assistant.
When asked: ""I am excited to continue to help empower and uplift communities around us towards their journey in technology.""
Thanks again! 
#ExpandOpportunity https://t.co/gHVpIQO5hG",1,0,0,
317,2021-10-18 20:30:13+00:00,TheKnowledgeHou,"1/2
Register: https://t.co/2UrCZWlxAj corporate support for Black lives in the second installment of our live conversation series, ""How are CompaRnies protecting Black Lives 16 months later?""
To register: https://t.co/pAAeYLOqNn
#ExpandOpportunity  #TKHFC2021 
#16MonthsLater https://t.co/fUYeFIVT42",2,0,0,
318,2021-10-18 20:30:13+00:00,TheKnowledgeHou,"2/2
This event is moderated by Richard Buery @RichardBuery CEO of Robin Hood Foundation, &amp; features Maurice Jones @MauriceOneTen CEO of OneTen &amp; Greg Taylor, Executive Director at NBA Foundation.
Register: https://t.co/pAAeYLOqNn
#ExpandOpportunity  #TKHFC2021 #16MonthsLater https://t.co/7GSBrcLWp7",1,0,0,
319,2021-10-15 20:38:01+00:00,TheKnowledgeHou,"Can't end #HispanicHeritageMonth without shouting out our co-founders! @Jerelyn_R is an Afro-latina with Dominican heritage and Joe Carrano is of Ecuadorean heritage. Listen to Joe, speak about #BuildingAMovement in the Bronx.
#ExpandOpportunity #TKHFC2021 #TKHAnniversary2021 https://t.co/GIaLQFlmFQ",1,0,1,
320,2021-10-15 15:52:08+00:00,TheKnowledgeHou,"As #HispanicHeritageMonth comes to a close,we’re building on our ongoing commitment to the US Latino community through a $1M reinvestment with @HispanicFed This will help support digital skills training to more innovators like our Fellow Clariza Mayo.More: https://t.co/dRkUzTah1g https://t.co/DvUgfHqLac",3,0,1,
321,2021-10-13 18:30:18+00:00,TheKnowledgeHou,"TKH is turning 7 &amp; a week away from the celebration! Joining for our first event is Michael Blake(@MrMikeBlake), President of Next Level Sports &amp; Entertainment. Get your tickets now: https://t.co/rIA9Eq1p9D
#ExpandOpportunity #TKHFC2021 #TKHAnniversary2021 https://t.co/6tRoZnSqoR",2,0,0,
322,2021-10-12 21:30:13+00:00,TheKnowledgeHou,"Through our internships, Fellows are able to use the technical skills from the classroom through job training. Congrats to Stanislava Hristova (@_stani_slava_) for this positive feedback at Dstillery!
Support our fellows: https://t.co/gHpdjX3DjC
#ExpandOpportunity #TKHFC2021 https://t.co/YMZJ2adBXk",2,0,0,
323,2021-10-08 21:30:13+00:00,TheKnowledgeHou,"Learn the 3 ways TKH partners with corporations in our recent article with @afronews . https://t.co/rVAQrH6Rpu
Register for our 2021 Fellowship Campaign series at: https://t.co/gHpdjX3DjC

#TKHFC2021  #BlackWomenInnovators
#16MonthsLater  #BuildingAMovement #TKHAnniversary2021 https://t.co/RsLN1Mqbx2",1,0,0,
324,2021-10-07 21:07:27+00:00,TheKnowledgeHou,"Kicking off our FC Event Series with TKH's 7th anniversary! Featuring @jerelyn CEO of TKH, Rosa Garcia @motthavenbar Entrepreneur &amp; Restaurant Owner of Rosa's at Park, &amp; @AmaurysGrullon Founder of The Bronx Native.
Join in: https://t.co/rIA9Eq1p9D
#ExpandOpportunity #TKHFC2021 https://t.co/bVq8g9jQAd",1,0,0,
325,2021-10-06 21:00:52+00:00,TheKnowledgeHou,"Today is our 1st mock interviews for new Innovation Fellows!These interviews are to prepare them for job placement &amp; career readiness. Thanks to our volunteers &amp; @SVB_Financial for sponsoring this &amp; supporting our students. #ExpandOpportunity
To volunteer: https://t.co/0tawZ9iebN https://t.co/cMsIAHbRSI",1,0,0,
326,2021-10-05 18:01:57+00:00,TheKnowledgeHou,"2/2
These partners are helping us closing the #digitaldivide &amp; #ExpandOpportunity to not only in NY, but Los Angeles, Newark, &amp; Atlanta too. Thanks to Myerson Wagner Foundation &amp; @AlgerInvest for your support.
To donate to this year's campaign visit: https://t.co/gHpdjWM1V2 https://t.co/2bcnalfl8H",2,0,1,
327,2021-10-05 18:01:57+00:00,TheKnowledgeHou,"1/2
Join us in celebrating TKH 2021 Fellowship Campaign sponsors!
Thank you so much to @CityBridgeEdu, @cloudinary, and @RobinHoodNYC for supporting our future technologists toward rewarding careers.
To donate to this year's campaign: https://t.co/gHpdjWM1V2
#ExpandOpportunity https://t.co/cLX7eEPvsb",3,0,0,
328,2021-10-04 19:01:04+00:00,TheKnowledgeHou,"Join us today for our monthly KKCF Workshop! These workshops support our KKCF students during the school year &amp; are open to family members, friends TKH stakeholders &amp; the general public.
If interested in checking it out, https://t.co/4m2rEe96yK
#ExpandOpportunity #workshop #kkcf https://t.co/0CLXyROjZW",1,0,0,
329,2021-10-03 17:30:10+00:00,TheKnowledgeHou,"1/2
On National Techie Day, you can help to fully fund over 200 aspiring #technologists hailing from New York City, Newark, Los Angeles, and Atlanta by donating today.
To support #TKHFC2021, https://t.co/gHpdjX3DjC
 #ExpandOpportunity #nationaltechiesday #tech #techcareers https://t.co/vlwzF4ecD8",1,0,0,
330,2021-10-01 19:30:16+00:00,TheKnowledgeHou,"Join our #TKHFC2021 Event Series! Kicking off w/ the 7th anniversary party. Panels covering corporate #BLM pledge commitments &amp; Black Women in the innovation sector.
Learn more 👉https://t.co/gHpdjX3DjC. #ExpandOpportunity #16MonthsLater #BlackWomenInnovators
#TKHAnniversary2021 https://t.co/GINVLgX1gN",1,0,0,
331,2021-10-01 16:03:11+00:00,TheKnowledgeHou,"@camelbackorg #GuardianSummit2021 is back on October 12. Join entrepreneurs, funders &amp; industry leaders as we explore wealth opportunities, impact investing, &amp; the challenges in between to create a more equitable future for the #NextInLine. Register today: https://t.co/VxDI8G6ORA https://t.co/8TFF8AR5yQ",1,0,0,
332,2021-09-30 23:35:13+00:00,TheKnowledgeHou,"#TKHFamily congratulates Saphyere Redding for being #StaffoftheMonth Saphyere,TKH Case Specialist,has been a big help on our Programs #Team by aiding the recruitment campaign, helping w/ workshops,&amp; creating Fun Friday for grads &amp; staff! Congrats &amp; thanks again.#ExpandOpportunity https://t.co/zxDZKioeCf",1,0,0,
333,2021-09-27 21:30:14+00:00,TheKnowledgeHou,"3/4
Our events: #BuildingaMovement from The Bronx: TKH Turns 7, 10/21 (Mott Haven) with @Jerelyn_R  , @AmaurysGrullon &amp; Rosa Garcia @motthavenbar
How are companies protecting Black Lives #16monthslater ? 10/28 (virtual) with @RichardBuery , @MauriceOneTen &amp; Greg Taylor. https://t.co/CLoukuOVj8",0,0,0,
334,2021-09-27 21:30:14+00:00,TheKnowledgeHou,"1/4
TKH is launching our 2021 Fellowship Campaign with a goal of raising $1,200,000 to fully fund over 200 fellowships for aspiring #technologists. We're hosting live speaker events as part of the campaign!#ExpandOpportunity #BuildingAMovement #BlackWomenInnovators #16MonthsLater https://t.co/IF9mrgsJLz",0,0,0,
335,2021-09-27 21:30:14+00:00,TheKnowledgeHou,"2/4
All proceeds will benefit our 2021 Fellowship Campaign &amp; a year of study for Fellows to learn coding skills and access rewarding careers. If interested in #TKHFC2021 Click this: https://t.co/sR6OaiqXyV
#ExpandOpportunity #BuildingAMovement #BlackWomenInnovators #16MonthsLater https://t.co/IUyOrvHiwk",0,0,0,
336,2021-09-27 21:30:13+00:00,TheKnowledgeHou,"4/4
Our events:
Black Women Path-blazing in Innovation, November 4th at 5:30pm (virtual) with @gl_wyatt , @asahi_pompey , and @heymsrachel
If you are interested in to #TKHFC2021 Click this: https://t.co/sR6Oai9mHn
#ExpandOpportunity #nonprofit #BlackWomenInnovators",2,0,0,
337,2021-09-24 20:01:15+00:00,TheKnowledgeHou,"Congratulations, you did it! 
.
.
.
#graduation #technology #careers #ExpandOpportunity https://t.co/Xp5MHOfvFi",1,0,0,
338,2021-09-21 21:01:00+00:00,TheKnowledgeHou,"This month's Teaching &amp; Learning Spotlight goes to Omar Felix! When asked, Omar said: ""As I see how TKH continues to expand, I'm looking forward to continue creating a positive impact in our communities &amp; tech industry."" Thanks for all of your hard work! #ExpandOpportunity https://t.co/pYfCO6QbO3",2,0,0,
339,2021-09-20 20:30:14+00:00,TheKnowledgeHou,"Join us for our Career and College Workshop Series! TKH staff will deliver these workshops covering a variety of topics to prepare you for whatever pathway you wish to pursue, whether you are college or career bound.
.
.
.
To RSVP: https://t.co/4m2rEeqHqi https://t.co/OYE2ArL3og",0,0,0,
340,2021-09-17 19:01:19+00:00,TheKnowledgeHou,"Join us in celebration of our graduating Innovation Fellows on September 23rd at 5pm! They've worked so hard this past year to excel in growing their technical skills as well as career success. Congratulations to each and every one of you! 
To RSVP: https://t.co/lxIG0wZ0NT https://t.co/J9IZQ1uZ2k",0,0,0,
341,2021-09-17 14:03:21+00:00,TheKnowledgeHou,"2/2
If interested, send resume &amp; cover letter to careers@theknowledgehouse.org 
Learning more about the open roles here:
Community Programs &amp; Engagement Specialist, Atlanta &amp; LA https://t.co/tlTtJm9jTK
Community Programs &amp; Engagement Specialist, NY &amp; NJ https://t.co/LdJe1idFnP https://t.co/ZsMAmb5ThI",0,0,0,
342,2021-09-17 14:03:21+00:00,TheKnowledgeHou,"1/2
TKH is #hiring new staff to support the expansion of our programs to cities like #Atlanta,  #LosAngeles, and #Newark.

Learning more about the open roles here:
Employment Specialist https://t.co/kczbDbp0s1

Business &amp; Partnerships Specialist https://t.co/tymuSHE5fI https://t.co/LLuL8yWZ06",1,0,0,
